disk_num	script_num	basic_line	string_num	source_text	background_pic	portrait_pic	language	translation
disk04	N4-2	871	24	デビッドとスシャ－ナが走りだそうとした瞬間！？	disk04/DAV1.png	main/davL.png	KO	데이비드와 수잔나가 도망치려는 그 순간...
disk04	N4-2	872	25	パンクスＡ「お－っと、待ちな。逃がさねえぜ！！」	disk04/ﾊﾟﾝ2.png	main/davL.png	KO	펑크족 A: 어허, 어디 급히 가시나. 누구 마음대로 도망을 쳐!!
disk04	N4-2	872	26	デビッドは、パンクスの攻撃を受けてしまった」	disk04/ﾅｸﾗﾚ.png	main/davL.png	KO	데이비드는 펑크족의 공격에 당해버렸다.
disk04	N4-2	873	27	パンクスＡ「ヘヘヘ・・・いい加減、あきらめたらどうだい」	disk04/ﾊﾟﾝ2.png	main/davL.png	KO	펑크족 A: 헤헤헤... 그냥 포기하는 게 편해.
disk04	N4-2	874	28	デビッド「誰か、助けてくれ！！」	disk04/ROJ2.png	main/davL.png	KO	데이비드: 누가 좀 도와줘!!
disk04	N4-2	875	29	デビッドは、大声で助けを呼んだ	disk04/ROJ2.png	main/davL.png	KO	데이비드는 큰소리로 도움을 청했다.
disk04	N4-2	880	30	パンクスＢ「誰も来やしねえよ。覚悟しな！」	disk04/ﾊﾟﾝ1.png	main/davL.png	KO	펑크족 B: 아무도 안 와. 각오해라!
disk04	N4-2	881	31	デビッド「逃げろ、スシャ－ナ！！」	disk04/DAV1.png	main/davL.png	KO	데이비드: 도망쳐, 수잔나!
disk04	N4-2	882	32	スシャ－ナ「だめ！　デビッドを一人にしては行けない・・・」	disk04/ﾘﾝ.png	main/linR.png	KO	수잔나: 안 돼요! 데이비드를 혼자 두고는 못 가요!
disk04	N4-2	882	33	パンクスＢ「何を話しも無駄だ！　覚悟しな！！」	disk04/ﾊﾟﾝ1.png	main/linR.png	KO	펑크족 B: 염병 떨고 자빠졌네! 각오해라!
disk04	N4-2	883	34	デビッド「おまえ等の相手は俺だ！  怖じけついたか！  かかって来い、腰抜け！！」	disk04/DAV1.png	main/davL.png	KO	데이비드: 너희들 상대는 나야! 혹시 쫄았어? 어서 덤벼, 등신들아!
disk04	N4-2	884	35	パンクＡ「いきがりやがって！　ヘヘヘ・・・ぶっ殺してやる！！」	disk04/ﾊﾟﾝ2.png	main/davL.png	KO	펑크족 A: 입만 살아서 깝치네! 헤헤헤... 아예 회를 떠주마!
disk04	N4-2	885	36	パンクＢ「にいちゃん、そんなに死ねてえのか！？  それじゃ、俺がとどめを刺してやる！！」	disk04/ﾊﾟﾝ1.png	main/davL.png	KO	펑크족 B: 형씨, 그렇게 죽고 싶어!? 좋아, 바라는 대로 내가 죽여줄게!
disk04	N4-2	886	37	一瞬、パンクスの二人は、デビッドの必用以上の挑発にスキを見せた	disk04/ROJ1.png	main/davL.png	KO	순간, 두 펑크족은 데이비드의 거친 도발에 빈틈을 보였다.
disk04	N4-2	887	38	デビッド「今だ！　逃げろ、スシャ－ナ！！」	disk04/DAV1.png	main/davL.png	KO	데이비드: 지금이야! 도망쳐, 수잔나!!
disk04	N4-2	888	39	スシャ－ナ「デビッド！！・・・は、はい！！」	disk04/ﾘﾝ.png	main/linR.png	KO	수잔나: 데이비드!! ...아, 알았어요!!
disk04	N4-2	889	40	スシャ－ナは駆け出した。その瞬間、パンクスが襲いかかってきた。	disk04/ﾆｹﾞﾙ.png	main/linR.png	KO	수잔나가 달려나갔다. 그 순간, 펑크족들이 덮쳐왔다.
disk04	N4-2	900	41	パンクスＢ「死ネッ！！」	disk04/ﾊﾟﾝ1.png	main/linR.png	KO	펑크족 B: 뒤져!
disk04	N4-2	910	42	デビッドは、かろうじてパンクスの攻撃を避けた。が、運悪く足元にビンがあったため、足を取られ転けてしまった。	disk04/ｺｹﾙ.png	main/linR.png	KO	데이비드는 간신히 펑크족의 공격을 피했지만, 하필 발밑의 빈 병을 밟아 나자빠지고 말았다.
disk04	N4-2	920	43	壁に頭を打ちつけ、なおかつ酔いの回りのがピ－クに達した時、デビッドの脳裏に明日からのツア－の事がよぎった。	disk04/ROJ3.png	main/linR.png	KO	벽에 머리를 부딪친 데다가 한꺼번에 몰려오는 취기로 아득해진 머릿속에 내일부터 시작할 투어가 떠올랐다.
disk04	N4-2	930	44	デビッド「・・・こんなところで殺られてたまるか！・・・スシャ－ナ・・・逃げろ・・・」	disk04/ROJ3.png	main/davL.png	KO	데이비드: ...이런 곳에서 죽을까보냐! ...수잔나... 도망쳐...
disk04	N4-2	940	45	デビッドの意識がだんだん遠退いていく・・・。	disk04/ROJ3.png	main/davL.png	KO	데이비드의 의식이 점점 희미해져 갔다...
disk04	N4-2	10000	80	ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ	disk04/ROJ3.png	main/davL.png	KO	
disk04	N4-2	10040	86	ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。	disk04/ROJ3.png	main/davL.png	KO	
disk04	N4-2	10070	88	ドライブ１のディスクが違います。	disk04/ROJ3.png	main/davL.png	KO	드라이브 1의 디스크가 다릅니다.
disk04	N4-2	10110	89	ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。	disk04/ROJ3.png	main/davL.png	KO	
disk04	N4-2	10150	91	ドライブ１のディスクが違います。	disk04/ROJ3.png	main/davL.png	KO	드라이브 1의 디스크가 다릅니다.
disk04	NO5	110	0	目が覚めるとデビッドは、見知らぬ場所にいた。	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	눈을 뜨자, 데이비드는 낯선 곳에 서 있었다.
disk04	NO5	120	1	辺りを見る。	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	주변을 본다.
disk04	NO5	120	2	現在の状況を考える。	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	현재 상황을 파악한다.
disk04	NO5	130	3	城に入る。	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	성에 들어간다.
disk04	NO5	200	4	目の前には、見た事もない城が見える。	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	눈앞에는 생전 처음 본 성이 보인다.
disk04	NO5	205	5	きっとこの城は、悪夢でみるあの城だ。	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	틀림없이 악몽에서 본 그 성이다.
disk04	NO5	210	6	デビッド「ここは、どこなんだ？」	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	데이비드: 여기는 어디지?
disk04	NO5	220	7	デビッド「・・・まてよ・・・この城、たしか夢の中で見るあの城！？」	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	데이비드: ...잠깐만... 이 성, 분명 꿈에서 봤던 그 성이잖아!
disk04	NO5	230	8	デビッド「そうか、これは多分現実ではないんだ。いつも見るあの悪夢だ」	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	데이비드: 그렇군, 이건 아마 현실이 아닐 거야. 매일 꾸는 그 악몽이겠지.
disk04	NO5	240	9	デビッド「・・・とりあえず、城に入るしかなさそうだな・・・」	disk04/ｲﾘｸﾁ.png	main/davL.png	KO	데이비드: ...일단 성에 들어갈 수밖에 없는 것 같군...
disk04	NO5	250	10	デビッドは、ゆっくりと城に近づいた。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	데이비드는 천천히 성으로 다가갔다.
disk04	NO5	251	11	扉をあける。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	문을 연다.
disk04	NO5	252	12	辺りを見る。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	주변을 둘러본다.
disk04	NO5	252	13	現在の状況を考える。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	현재 상황을 파악한다.
disk04	NO5	265	14	城の中に入る。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	성 안으로 들어간다.
disk04	NO5	310	15	城の中に入れる扉が見える。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	성 내부로 통하는 문이 보였다.
disk04	NO5	315	16	デビッド「・・・鍵は、掛かってないようだ。よし、扉を開けてみよう」	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	데이비드: ...잠겨 있진 않은 모양이야. 좋아, 문을 열어보자.
disk04	NO5	316	17	デビッド「なかに、誰かいるみたいだ。入ってみるか・・・」	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	데이비드: 안에 누군가 있는 것 같은데, 일단 들어가 볼까...
disk04	NO5	320	18	デビッドは、扉を開けた。すると、どこからともなく声がきこえる。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	데이비드가 문을 열자, 어디선가 목소리가 들려왔다.
disk04	NO5	325	19	「デビッド・・・デビッド・・・」	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	"""데이비드... 데이비드..."""
disk04	NO5	330	20	デビッド「誰だ、俺を呼ぶのは！？」	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	데이비드: 누구야, 나를 부르는 게!?
disk04	NO5	340	21	「デビッド・・・デビッド・・・」	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	"""데이비드... 데이비드..."""
disk04	NO5	350	22	城の中から聞こえる。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	성 안에서 소리가 들려왔다.
disk04	NO5	400	23	デビッドは、城の中へ入った。	disk04/ﾄﾋﾞﾗ.png	main/davL.png	KO	데이비드는 성 안으로 들어갔다.
disk04	NO5	401	24	デビッド「暗いな・・・明かりは、ないのか？」	disk04/ｼﾛﾅｶ.png	main/davL.png	KO	데이비드: 컴컴하네... 불이 없는 건가?
disk04	NO5	402	25	その時、何か動く物音がした瞬間・・・	disk04/ｼﾛﾅｶ.png	main/davL.png	KO	그때, 뭔가가 움직이는 기척과 함께...
disk04	NO5	408	26	「デビッド・・・デビッド・・・」	disk04/ｼﾛﾅｶ.png	disk04/Dｶｵ.png	KO	"""데이비드... 데이비드..."""
disk04	NO5	410	27	「殺してやる・・・殺してやる・・・・」	disk04/ｼﾛﾅｶ.png	disk04/Dｶｵ.png	KO	"""죽인다... 죽인다..."""
disk04	NO5	420	28	デビッド「ウワァ－！　たっ、助けてくれ！！」	disk04/ｼﾛﾅｶ.png	main/davL.png	KO	데이비드: 으아악! 사, 살려줘!!
disk04	NO5	454	29	ビンを取る。	disk04/ｻﾜﾙ.png	main/davL.png	KO	병을 집는다.
disk04	NO5	500	30	首をしめられ、辺りを確認する事は出来ないが、何かデビッドの手に触れた。	disk04/ｼﾛﾅｶ.png	main/davL.png	KO	목이 조여져 주변을 분간조차 못 했지만, 손에 뭔가 닿았다.
disk04	NO5	510	31	ウウ・・・な、何かあるぞ！？・・・手の側にビンがある！！	disk04/ｻﾜﾙ.png	main/davL.png	KO	으으... 소, 손에 뭐가!? 병인가!!
disk04	NO5	520	32	デビッド「ウウウ・・・このままでは、殺される！！」	disk04/ｼﾛﾅｶ.png	main/davL.png	KO	데이비드: 으으으... 이대로라면 죽어버려!!
disk04	NO5	530	33	デビッド「くっ、苦しい！　早くビンを取るんだ！！」	disk04/ｼﾛﾅｶ.png	main/davL.png	KO	데이비드: 크윽, 숨 막혀! 빨리 병을 잡아야 돼!
disk04	NO5	545	34	デビッド「ウワァ－！！」	disk04/ﾋｰﾙ1.png	main/davL.png	KO	데이비드: 으아아!
disk04	NO5	546	35	「ウギャ－！　たすけてくれ！！」	disk04/ｼﾙｴﾄ.png	main/davL.png	KO	"""으아악! 살려줘!!"""
disk04	NO5	550	36	デビッドは、なんとかビンを取ると、我を忘れ無我夢中でそのビンで殴りつけた。	disk04/ｼﾙｴﾄ.png	main/davL.png	KO	데이비드는 간신히 병을 움켜쥐고, 무아지경으로 미친 듯이 병으로 내리쳤다.
disk04	NO5	560	37	そして、デビッドも気力を失い、気絶した・・・	disk04/ｼﾙｴﾄ.png	main/davL.png	KO	그리고 데이비드도 기력을 다해 정신을 잃었다...
disk04	NO5	606	38	デビッドは、パンクスに殴られ気絶した路地に一人、立っていた。	disk04/ROJ1.png	main/davL.png	KO	데이비드는 펑크족에게 얻어맞고 기절했던 골목길에 홀로 서 있었다.
disk04	NO5	606	39	デビッド「・・・頭が痛い・・・ウウウ・・・夢か・・・」	disk04/DAV1.png	main/davL.png	KO	데이비드: ...머리 아파... 으으으... 꿈인가...
disk04	NO5	608	40	気を取り戻したデビッドは、辺りを見た。	disk04/DAV1.png	main/davL.png	KO	정신을 차린 데이비드는 주위를 둘러봤다.
disk04	NO5	610	41	デビッド「どういう事だ、これは！？・・・お、俺が殺ったのか！？・・・何も覚えていない・・・」	disk04/ｻｽ.png	main/davL.png	KO	데이비드: 이게 대체 무슨 일이야!? ...내, 내가 죽인 건가!? ...아무것도 기억나지 않아...
disk04	NO5	620	42	目の前の道路には、腹からおびただしい血を流して倒れているパンクス。そして、デビッドが持つビンから血がたれて・・・どうやら、もう一人のパンクスは逃げてしまったらしい。	disk04/ｻｽ.png	main/davL.png	KO	눈앞의 도로에는 펑크족이 배에서 엄청난 양의 피를 흘리며 쓰러져 있었다. 그리고 데이비드가 들고 있는 병에서 피가 떨어지고 있었다... 아무래도 다른 펑크족은 도망친 건지 보이지 않았다.
disk04	NO5	630	43	パトカ－のサイレンが近づいてくる。	disk04/ｱｼ0.png	main/davL.png	KO	경찰차 사이렌 소리가 점점 다가왔다.
disk04	NO5	640	44	デビッド「ウワァ－！・・・俺は、殺してない！！」	disk04/ｱｼ0.png	main/davL.png	KO	데이비드: 우아아! ...내가 죽이지 않았어!!
disk04	NO5	710	45	デビッド「ハァハァ・・・夢か・・・あのパンクスも、あの城も・・・」	disk04/OKIL.png	main/davL.png	KO	데이비드: 하아 하아... 꿈이었나... 펑크족도, 그 성도...
disk04	NO5	715	46	デビッド「あぁ・・・なんて恐ろしい夢なんだ・・・気が狂いそうだ・・・」	disk04/OKIL.png	main/davL.png	KO	데이비드: 아아... 뭐 이리 끔찍한 꿈이 다 있어... 미쳐버릴 지경이야...
disk04	NO5	732	47	電話を取る。	disk04/TEL.png	main/davL.png	KO	전화를 받는다.
disk04	NO5	735	48	スシャ－ナに話す。	disk04/TEL.png	main/davL.png	KO	수잔나와 통화한다.
disk04	NO5	735	49	昨日の事について考える。	disk04/TEL.png	main/davL.png	KO	어제 일에 대해 생각한다.
disk04	NO5	750	50	スシャ－ナ「デビッド、起きた？　昨日だいぶ酔っていたから、連絡いれたの、大丈夫？」	disk04/TEL.png	main/linR.png	KO	수잔나: 데이비드, 일어났어요? 어제 엄청 취해 있길래 걱정돼서 전화했는데, 괜찮아요?
disk04	NO5	760	51	デビッド「・・・まだ少し頭が痛いが、もう大丈夫だ」	disk04/TEL.png	main/davL.png	KO	데이비드: ...아직 머리가 아프지만, 이제 괜찮아.
disk04	NO5	770	52	デビッド「そうだ、スシャ－ナ。昨日パブから出た後、どうした？」	disk04/TEL.png	main/davL.png	KO	데이비드: 그러고 보니 수잔나, 어제 술집에서 나온 뒤 어떻게 됐지?
disk04	NO5	780	53	スシャ－ナ「覚えていないの？  デビッドが飲みすぎてたから、私がデビッドの自宅まで送ったのよ」	disk04/TEL.png	main/linR.png	KO	수잔나: 기억 안 나요? 데이비드가 너무 취해서 제가 집까지 바래다줬잖아요.
disk04	NO5	790	54	デビッド「・・・途中で何もなかった？」	disk04/TEL.png	main/davL.png	KO	데이비드: ...도중에 별일은 없었어?
disk04	NO5	800	55	スシャ－ナ「ええ、何もなかったわ。そのままタクシ－に乗って帰ったのよ」	disk04/TEL.png	main/linR.png	KO	수잔나: 네, 아무 일도 없었어요. 그대로 택시를 타고 돌아갔어요.
disk04	NO5	810	56	デビッド「そうか・・・迷惑かけたな」	disk04/TEL.png	main/davL.png	KO	데이비드: 그렇구나... 폐만 끼쳤네.
disk04	NO5	820	57	スシャ－ナ「デビッド、元気を出して、今日からツア－が始まるのよ」	disk04/TEL.png	main/linR.png	KO	수잔나: 기운 내요, 데이비드. 오늘부터 투어가 시작되잖아요.
disk04	NO5	830	58	デビッド「そうだな・・・ありがとう・・・」	disk04/TEL.png	main/davL.png	KO	데이비드: 그래... 고마워...
disk04	NO5	840	59	スシャ－ナに昨日の事を聞いて見よう。	main/davL.png	main/davL.png	KO	수잔나에게 어제 일을 물어본다.
disk04	NO5	850	60	昨日は、クレアの事で少し飲みすぎたみたいだ。	main/davL.png	main/davL.png	KO	어제는 클레어 때문에 좀 과음을 한 듯하다.
disk04	NO5	860	61	やはりパンクスも、あの城も、すべて夢だったのか。	main/davL.png	main/davL.png	KO	펑크족도, 그 성도 역시 전부 꿈이었나.
disk04	NO5	900	62	悪夢に悩まされ続けるデビッドだが、スシャ－ナの励ましにより、何とか平常心を取り戻し、メンバ－が待つヒ－スロ－空港へと急いだ。	main/davL.png	main/davL.png	KO	악몽에 계속 시달리는 데이비드지만, 수잔나의 격려로 어떻게든 평정심을 되찾고, 멤버들이 기다리는 히드로 공항으로 서둘러 이동했다.
disk04	NO5	9910	112	デビッド「ウワァッ！！・・・・、ハァ、ハァ・・」	main/MEU4.png	main/davL.png	KO	데이비드: 으아악!! ...하아, 하아...
disk04	NO5	10000	117	ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ	main/MEU4.png	main/davL.png	KO	
disk04	NO5	10040	123	ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。	main/MEU4.png	main/davL.png	KO	
disk04	NO5	10070	125	ドライブ１のディスクが違います。	main/MEU4.png	main/davL.png	KO	드라이브 1의 디스크가 다릅니다.
disk04	NO5	10110	126	ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。	main/MEU4.png	main/davL.png	KO	
disk04	NO5	10150	128	ドライブ１のディスクが違います。	main/MEU4.png	main/davL.png	KO	드라이브 1의 디스크가 다릅니다.
disk04	NO5	15000	129	ＣＤ－ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ	main/MEU4.png	main/davL.png	KO	CD-ROM에서 데이터 읽습니다. 아무 키나 눌러주세요.
disk04	NO5	15010	130	　　　　　　　　ＣＤ－ＲＯＭよりＤＡＴＡを読み込み中	main/MEU4.png	main/davL.png	KO	데이터를 읽는 중입니다.
disk05	NO6	90	0	ヒ－スロ－空港　ＮＯ．４タ－ミナル	disk05/ｸｳｺｳ.png		KO	히드로 공항 제4 터미널
disk05	NO6	100	1	デビッド達メンバ－は、普通ロンドン空港と呼ばれるヒ－スロ－空港のＮＯ．４タ－ミナルの待合室に集まった。	disk05/ﾛﾋﾞｰ.png		KO	멤버들은 흔히 런던 공항이라 불리는 히드로 공항 제4 터미널 대합실에 모여 있었다.
disk05	NO6	101	2	空港の様子を見る。	disk05/ﾛﾋﾞｰ.png		KO	공항 내부를 둘러본다.
disk05	NO6	101	3	メンバ－の話を聞く。	disk05/ﾛﾋﾞｰ.png		KO	멤버의 이야기를 듣는다.
disk05	NO6	101	4	悪夢の事を話す。	disk05/ﾛﾋﾞｰ.png		KO	악몽에 대해 이야기한다.
disk05	NO6	110	5	待合室は混雑していて、全員が一緒に座れるような場所が見つからない。客は若者が少なく、彼等を知る熱狂的ファンもいないようだ。	disk05/ﾛﾋﾞｰ.png		KO	대합실은 붐비어서 다 같이 앉을 자리를 찾기 힘들었다. 이용객들 중에 젊은 층이 적어서 그들을 알아볼 열성 팬도 없는 듯했다.
disk05	NO6	120	6	マ－チン「いよいよヨ－ロッパツア－に旅立つのか・・・昨日の夜なんか緊張してよく眠れなかったよ」	disk05/ﾛﾋﾞｰ.png	main/marL.png	KO	마틴: 드디어 유럽 투어 출발이네... 어젯밤엔 긴장돼서 한숨도 못 잤어.
disk05	NO6	130	7	アンドリュ－「俺は家に帰ってから、一人で迎え酒を飲んだらグッスリ眠れたよ・・・そのお陰で、今日はビンビンだ」	disk05/ﾛﾋﾞｰ.png	main/andL.png	KO	앤드류: 난 집에 돌아가서 해장술을 마셨더니 푹 잘 수 있었어... 그 덕분에 오늘은 쌩쌩해.
disk05	NO6	140	8	スシャ－ナ「私も昨夜はよく眠れなかったわ・・・だって、初の仕事がヨ－ロッパツア－なんですもの・・・デビッド、昨夜はよく眠れた？」	disk05/ﾛﾋﾞｰ.png	main/linR.png	KO	수잔나: 첫 업무가 유럽 투어라니 긴장돼서... 저도 잘 못 잤어요... 데이비드는 어젯밤에 잘 잤나요?
disk05	NO6	150	9	デビッド「・・・ああ・・・」	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	데이비드: ...그냥 그랬어...
disk05	NO6	160	10	アラン「デビッド、そういえば昨日はだいぶ飲んでいたな。今日は、大丈夫か？」	disk05/ﾛﾋﾞｰ.png	main/alnL.png	KO	앨런: 데이비드, 그러고 보니 어제 꽤 과음했잖아. 속은 괜찮아?
disk05	NO6	170	11	デビッド「ああ・・・少し飲み過ぎたが、もう大丈夫だ」	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	데이비드: 아... 무리하긴 했지만 지금은 괜찮아.
disk05	NO6	180	12	アンドリュ－「おい、デビッド。少し顔色が悪いぞ。何かあったのか？」	disk05/ﾛﾋﾞｰ.png	main/andL.png	KO	앤드류: 데이비드, 안색이 안 좋아 보이는데 무슨 일이라도 있었어?
disk05	NO6	200	13	デビッド「ああ、又いつもの悪夢を見てしまったよ・・・」	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	데이비드: 그게, 또 맨날 꾸던 악몽을 꿨거든.
disk05	NO6	210	14	アラン「デビッドのよく見る悪夢の事か？・・・普通の夢と、どんなふうに違うんだよ」	disk05/ﾛﾋﾞｰ.png	main/alnL.png	KO	앨런: 네가 맨날 말하던 그 악몽 말이야? ...보통 꿈하고 뭐가 다른데?
disk05	NO6	230	15	・・・いつも夢で見る街並みを俺は走っていた・・・。	disk05/ﾛｼﾞ1.png	main/davL.png	KO	...나는 꿈에서 늘 보던 거리를 달리고 있다...
disk05	NO6	240	16	それも、殺意のある見えない影におびえて、ひたすら走っていた・・・。	disk05/ﾛｼﾞ3.png	main/davL.png	KO	살의를 품은 보이지 않는 그림자에게 쫓기며, 오로지 내달린다...
disk05	NO6	250	17	ふと気づくと、その街並みが初めて見る景色に変わっていた・・・。	disk05/ﾛｼﾞ3.png	main/davL.png	KO	그러다 문득 정신을 차리면, 생전 처음 보는 풍경 속으로 바뀌고...
disk05	NO6	260	18	見たこともない街並みを走っていた・・・。	disk05/ﾛｼﾞ5.png	main/davL.png	KO	본 적도 없는 거리를 내달리다가...
disk05	NO6	270	19	いつの間にか先程通った街並みを走っていた・・・。	disk05/ﾛｼﾞ2.png	main/davL.png	KO	어느새 방금 지나쳤던 그 거리를 다시 달리고 있다...
disk05	NO6	280	20	俺はひたすら、同じ街並みを走り続けた・・・。	disk05/ﾛｼﾞ3.png	main/davL.png	KO	나는 그저 같은 거리를 계속 달리기만 했다...
disk05	NO6	290	21	夢の中で同じ事を繰り返し走っていた・・・。	disk05/ﾛｼﾞ5.png	main/davL.png	KO	꿈속에서 같은 길을 반복해 달리고 있다...
disk05	NO6	300	22	もしかしたら、俺は夢から一生、目覚めないかもしれない・・・。	disk05/ﾛｼﾞ3.png	main/davL.png	KO	어쩌면, 나는 꿈에서 영영 깨어나지 못할지도 모른다...
disk05	NO6	320	23	突然！！　古い城が見える所に出た・・・それも一度も見た事のない城だ・・・。	disk05/ﾕﾒｼﾛ.png	main/davL.png	KO	그때 불쑥 거대한 고성이 눈앞에 나타난다... 한 번도 본 적 없는 성이...
disk05	NO6	330	24	デビッド「その瞬間、夢から覚めたのだが・・・古城の事が頭の中にコビリついて離れなくて・・・今でも目をつぶると・・・」	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	데이비드: 그 순간 꿈에서 깼지만... 그 낡은 성이 머릿속에 맴돌아서 사라지지 않아... 지금도 눈을 감으면 계속 떠올라...
disk05	NO6	331	25	そしてデビッドは、昨夜の人を殺した夢を話そうとしたが、出来なかった。	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	그리고 데이비드는 어젯밤 사람을 죽였던 악몽까지 털어놓으려다 입을 다물었다.
disk05	NO6	350	26	空港の待合室は、色々な人種の観光客でにぎあっている。いつの間にか若い人達が増え、目線を感じるようになった。	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	공항 대합실은 각국에서 온 관광객들로 북적였다. 언제부터인지 젊은 사람들이 모이면서 시선이 모이기 시작했다.
disk05	NO6	360	27	スシャ－ナ「・・・デビッドがそんな夢をよく見るなんて・・・」	disk05/ﾛﾋﾞｰ.png	main/linR.png	KO	수잔나: ...데이비드가 그런 악몽을 자주 꾼다니...
disk05	NO6	370	28	アラン「ほんとにその古城を見た事がないのか？」	disk05/ﾛﾋﾞｰ.png	main/alnL.png	KO	앨런: 그 고성은 정말 본 적이 없는 거야?
disk05	NO6	380	29	デビッド「ああ・・・」	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	데이비드: 어...
disk05	NO6	390	30	アラン「・・・多分、クレアの事で神経がたかぶり、そんな変な夢を見たと思う・・・だからデビッド、気にしないほうがいいぜ」	disk05/ﾛﾋﾞｰ.png	main/alnL.png	KO	앨런: ...아무래도 클레어 일 때문에 신경이 예민해져서 그런 거겠지... 그러니 너무 마음에 담아두지 마.
disk05	NO6	400	31	マ－チン「そうだよ・・・僕もアランの言うとおりだと思うよ」	disk05/ﾛﾋﾞｰ.png	main/marL.png	KO	마틴: 그래... 나도 앨런 말이 맞다고 생각해.
disk05	NO6	410	32	デビッド「そうかな・・・」	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	데이비드: 그런가...
disk05	NO6	420	33	アンドリュ－「デビッド、そんな事ばっかり気にするとノイロ－ゼになるぞ！・・・嫌な事は忘れて、俺みたいに明るくパァ－とやらないと・・・」	disk05/ﾛﾋﾞｰ.png	main/andL.png	KO	앤드류: 데이비드, 그런 거 자꾸 신경 쓰다간 노이로제 걸린다고! 안 좋은 건 훌훌 털어버리고 나처럼 밝게 지내야지...
disk05	NO6	430	34	デビッド「アンドリュ－は特別だからな・・・」	disk05/ﾛﾋﾞｰ.png	main/davL.png	KO	데이비드: 그건 네가 특별한 거고...
disk05	NO6	435	35	アンドリュ－「おい、デビッド。女の子が二人こっちを見てるぞ」	disk05/ﾛﾋﾞｰ.png	main/andL.png	KO	앤드류: 야, 데이비드. 여자애 둘이 이쪽을 보고 있어.
disk05	NO6	441	36	若い二人の女の子が近づいてきた。	disk05/ｵﾝﾅ2.png	main/andL.png	KO	두 명의 어린 소녀가 다가왔다.
disk05	NO6	442	37	女の子の様子を見る。	disk05/ｵﾝﾅ2.png	main/andL.png	KO	소녀들을 바라본다.
disk05	NO6	442	38	女の子の話を聞く。	disk05/ｵﾝﾅ2.png	main/andL.png	KO	소녀들의 이야기를 듣는다.
disk05	NO6	447	39	メンバ－の話を聞く	disk05/ｵﾝﾅ2.png	main/andL.png	KO	멤버의 이야기를 듣는다.
disk05	NO6	450	40	女の子Ａ「キャ－！　エレノのメンバ－よ！　デビッド、カッコイイ－！！」	disk05/ｵﾝﾅ2.png	main/andL.png	KO	소녀 A: 꺄앗! 엘레노 비전이다! 데이비드 완전 멋져!!
disk05	NO6	460	41	女の子Ｂ「マ－チンもいるわ。ラッキ－！！　ツア－に行く途中ね。サインしてもらおっと・・・」	disk05/ｵﾝﾅ2.png	main/andL.png	KO	소녀 B: 마틴도 있어. 대박!! 투어 가는 길인가 봐. 싸인 받아야지...
disk05	NO6	470	42	二人の女の子は、エレノ・ヴィジョンのファンのようだ。	disk05/ｵﾝﾅ2.png	main/andL.png	KO	두 소녀는 엘레노 비전의 팬인 것 같았다.
disk05	NO6	480	43	女の子Ａ「今からツア－に行くんですね。ロンドン公演の時はぜったい見に行きます！」	disk05/ｵﾝﾅ2.png	main/andL.png	KO	소녀 A: 지금 투어 가시는 거죠? 런던 공연 때는 꼭 보러 갈게요!
